,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay
7853,8064,75,OffSeason,[4-7],Nonref,[160-260],[3-4],True
7854,8065,56,OffSeason,[2-3],Nonref,[160-260],[3-4],False
7855,8066,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7856,8067,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
7857,8068,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
7858,8069,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
7859,8070,420,OffSeason,[0-1],Nonref,[160-260],[2-2],True
7860,8071,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7861,8072,73,HighSeason,[8-inf],Nonref,[160-260],[3-4],True
7862,8074,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7863,8075,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7864,8076,240,LowSeason,[0-1],Standard,[160-260],[3-4],False
7865,8077,83,OffSeason,[0-1],Nonref,[260-360],[5-inf],True
7866,8078,60,OffSeason,[4-7],Nonref,[160-260],[2-2],True
7867,8079,158,LowSeason,[2-3],Standard,[160-260],[3-4],True
7868,8080,56,OffSeason,[2-3],Nonref,[160-260],[3-4],False
7869,8081,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
7870,8082,53,OffSeason,[0-1],Standard,[160-260],[2-2],True
7871,8083,60,OffSeason,[4-7],Nonref,[160-260],[2-2],True
7872,8084,116,OffSeason,[4-7],Nonref,[160-260],[3-4],False
7873,8085,152,OffSeason,[0-1],Nonref,[160-260],[3-4],False
7874,8086,53,OffSeason,[0-1],Standard,[160-260],[2-2],True
7875,8087,437,OffSeason,[0-1],Standard,[260-360],[3-4],True
7876,8088,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7877,8089,137,OffSeason,[2-3],Nonref,[160-260],[1-1],True
7878,8090,175,HighSeason,[4-7],Standard,[260-360],[5-inf],False
7879,8091,52,OffSeason,[2-3],Nonref,[160-260],[2-2],False
7880,8092,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7881,8093,52,OffSeason,[2-3],Nonref,[160-260],[2-2],False
7882,6166,391,OffSeason,[0-1],Nonref,[160-260],[2-2],False
7883,8094,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7884,8096,116,OffSeason,[4-7],Nonref,[160-260],[3-4],False
7885,8097,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
7886,8098,170,OffSeason,[2-3],Nonref,[160-260],[5-inf],False
7887,8099,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7888,8100,56,OffSeason,[2-3],Nonref,[160-260],[3-4],False
7889,8101,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7890,8102,146,OffSeason,[2-3],Nonref,[0-160],[2-2],False
7891,8103,68,OffSeason,[2-3],Nonref,[0-160],[2-2],True
7892,8104,55,OffSeason,[4-7],Nonref,[160-260],[2-2],False
7893,8105,304,LowSeason,[0-1],Nonref,[160-260],[3-4],False
7894,8106,192,LowSeason,[4-7],Standard,[160-260],[5-inf],True
7895,8107,391,OffSeason,[0-1],Nonref,[160-260],[2-2],False
7896,8108,448,OffSeason,[0-1],Standard,[260-360],[5-inf],True
7897,8109,154,OffSeason,[2-3],Nonref,[160-260],[1-1],False
7898,8110,172,OffSeason,[0-1],Standard,[160-260],[3-4],True
7899,8111,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7900,8112,52,OffSeason,[2-3],Nonref,[160-260],[2-2],False
7901,8113,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
7902,8114,233,OffSeason,[0-1],Standard,[160-260],[3-4],False
7903,8115,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7904,8116,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7905,8117,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
7906,8118,60,OffSeason,[4-7],Nonref,[160-260],[2-2],True
7907,8119,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
7908,8120,391,OffSeason,[0-1],Nonref,[160-260],[2-2],False
7909,1460,152,OffSeason,[0-1],Nonref,[160-260],[3-4],False
7910,8121,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7911,8122,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7912,8123,52,OffSeason,[2-3],Nonref,[160-260],[2-2],False
7913,8124,52,OffSeason,[2-3],Nonref,[160-260],[2-2],False
7914,8125,298,LowSeason,[0-1],Nonref,[160-260],[2-2],False
7915,5349,154,OffSeason,[2-3],Nonref,[160-260],[1-1],False
7916,8126,75,OffSeason,[4-7],Nonref,[160-260],[3-4],True
7917,8127,219,HighSeason,[4-7],Nonref,[160-260],[3-4],False
7918,8128,265,LowSeason,[2-3],Standard,[0-160],[2-2],True
7919,8129,52,OffSeason,[2-3],Nonref,[160-260],[2-2],False
7920,8130,143,OffSeason,[4-7],Nonref,[260-360],[3-4],False
7921,8131,167,OffSeason,[4-7],Nonref,[160-260],[1-1],False
7922,8132,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
7923,8133,122,HighSeason,[2-3],Standard,[160-260],[2-2],False
7924,8134,75,OffSeason,[4-7],Nonref,[160-260],[3-4],True
7925,8135,57,OffSeason,[0-1],Nonref,[160-260],[5-inf],False
7926,8136,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
7927,8137,12,LowSeason,[4-7],Standard,[160-260],[3-4],True
7928,8138,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
7929,8139,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
7930,8140,157,HighSeason,[4-7],Nonref,[160-260],[3-4],True
7931,8141,75,OffSeason,[4-7],Nonref,[160-260],[3-4],True
7932,8142,439,OffSeason,[4-7],Nonref,[260-360],[2-2],False
7933,8143,134,OffSeason,[8-inf],Nonref,[160-260],[2-2],True
7934,8144,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7935,8145,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
7936,8146,219,HighSeason,[4-7],Nonref,[160-260],[3-4],False
7937,8147,272,OffSeason,[0-1],Nonref,[160-260],[3-4],True
7938,8148,219,HighSeason,[4-7],Nonref,[160-260],[3-4],False
7939,8149,56,OffSeason,[2-3],Nonref,[160-260],[3-4],False
7940,8150,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
7941,8151,33,OffSeason,[2-3],Standard,[260-360],[2-2],True
7942,8152,52,OffSeason,[2-3],Nonref,[160-260],[2-2],False
7943,8153,71,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
7944,8154,56,OffSeason,[2-3],Nonref,[160-260],[3-4],False
7945,8155,114,LowSeason,[4-7],Nonref,[160-260],[2-2],True
7946,8156,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
7947,8157,52,OffSeason,[2-3],Nonref,[160-260],[2-2],False
7948,8158,24,OffSeason,[2-3],Standard,[260-360],[3-4],True
7949,8159,71,OffSeason,[2-3],Nonref,[260-360],[5-inf],True
7950,8160,202,OffSeason,[0-1],Standard,[0-160],[2-2],False
7951,8161,56,OffSeason,[2-3],Nonref,[160-260],[3-4],False
7952,8162,60,OffSeason,[4-7],Nonref,[160-260],[2-2],True
7953,8163,52,OffSeason,[2-3],Nonref,[160-260],[2-2],False
7954,8164,156,LowSeason,[2-3],Standard,[160-260],[2-2],True
7955,8165,60,OffSeason,[4-7],Nonref,[160-260],[2-2],True
7956,8166,250,OffSeason,[0-1],Standard,[160-260],[2-2],False
7957,8167,154,OffSeason,[2-3],Nonref,[160-260],[1-1],False
7958,6798,60,OffSeason,[4-7],Nonref,[160-260],[2-2],True
7959,8168,141,LowSeason,[2-3],Nonref,[160-260],[2-2],True
7960,8169,154,OffSeason,[2-3],Nonref,[160-260],[1-1],False
7961,2235,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7962,8171,352,HighSeason,[4-7],Nonref,[260-360],[5-inf],False
7963,8172,51,HighSeason,[2-3],Standard,[160-260],[3-4],False
7964,8173,55,OffSeason,[4-7],Nonref,[160-260],[2-2],False
7965,8174,152,OffSeason,[0-1],Nonref,[160-260],[3-4],False
7966,8175,75,OffSeason,[4-7],Nonref,[160-260],[3-4],True
7967,706,28,OffSeason,[4-7],Standard,[160-260],[3-4],False
7968,8176,430,OffSeason,[0-1],Standard,[260-360],[3-4],False
7969,8177,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
7970,7777,228,LowSeason,[2-3],Standard,[160-260],[2-2],False
7971,8179,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
7972,8180,395,OffSeason,[0-1],Standard,[160-260],[1-1],True
7973,8181,281,HighSeason,[2-3],Standard,[160-260],[2-2],True
7974,8182,287,LowSeason,[2-3],Nonref,[0-160],[2-2],True
7975,8183,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
7976,8184,202,OffSeason,[0-1],Standard,[0-160],[2-2],False
7977,8185,68,OffSeason,[2-3],Nonref,[0-160],[2-2],True
7978,8186,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
7979,8187,52,OffSeason,[2-3],Nonref,[160-260],[2-2],False
7980,8188,56,OffSeason,[2-3],Nonref,[160-260],[3-4],False
7981,8189,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
7982,8190,370,LowSeason,[2-3],Standard,[160-260],[1-1],True
7983,8191,199,HighSeason,[2-3],Standard,[260-360],[5-inf],True
7984,8191,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
7985,8192,423,OffSeason,[0-1],Nonref,[160-260],[1-1],False
7986,8193,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
7987,8194,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7988,8195,149,OffSeason,[2-3],Nonref,[260-360],[2-2],False
7989,8196,154,OffSeason,[2-3],Nonref,[160-260],[1-1],False
7990,8197,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
7991,8198,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7992,8033,65,OffSeason,[2-3],Standard,[0-160],[2-2],True
7993,8199,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
7994,8200,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
7995,8201,169,LowSeason,[4-7],Nonref,[260-360],[5-inf],True
7996,8202,56,OffSeason,[2-3],Nonref,[160-260],[3-4],False
7997,8203,233,OffSeason,[0-1],Standard,[160-260],[3-4],False
7998,8204,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
7999,8205,206,HighSeason,[2-3],Standard,[160-260],[5-inf],True
8000,8206,172,OffSeason,[0-1],Standard,[160-260],[3-4],True
8001,8207,357,HighSeason,[4-7],Nonref,[0-160],[2-2],False
8002,8208,370,LowSeason,[2-3],Standard,[160-260],[1-1],True
8003,8209,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8004,8210,116,OffSeason,[4-7],Nonref,[160-260],[3-4],False
8005,8211,267,LowSeason,[4-7],Nonref,[160-260],[2-2],False
8006,8212,68,OffSeason,[2-3],Nonref,[0-160],[2-2],True
8007,8213,202,OffSeason,[0-1],Standard,[0-160],[2-2],False
8008,8214,210,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8009,8215,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
8010,8096,426,OffSeason,[0-1],Standard,[160-260],[5-inf],False
8011,8216,420,OffSeason,[0-1],Nonref,[160-260],[2-2],True
8012,8217,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8013,8218,144,LowSeason,[2-3],Standard,[260-360],[5-inf],True
8014,8219,34,OffSeason,[2-3],Standard,[160-260],[3-4],False
8015,8220,272,OffSeason,[0-1],Nonref,[160-260],[3-4],True
8016,8221,391,OffSeason,[0-1],Nonref,[160-260],[2-2],False
8017,8222,36,OffSeason,[2-3],Standard,[160-260],[1-1],False
8018,8223,304,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8019,8224,281,HighSeason,[2-3],Standard,[160-260],[2-2],True
8020,8225,254,LowSeason,[2-3],Nonref,[160-260],[5-inf],True
8021,8226,156,LowSeason,[2-3],Standard,[160-260],[2-2],True
8022,8227,234,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8023,8228,233,OffSeason,[0-1],Standard,[160-260],[3-4],False
8024,8229,51,HighSeason,[2-3],Standard,[160-260],[3-4],False
8025,8230,60,OffSeason,[4-7],Nonref,[160-260],[2-2],True
8026,8231,56,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8027,1736,391,OffSeason,[0-1],Nonref,[160-260],[2-2],False
8028,8232,52,OffSeason,[2-3],Nonref,[160-260],[2-2],False
8029,7891,52,OffSeason,[2-3],Nonref,[160-260],[2-2],False
8030,8233,172,OffSeason,[0-1],Standard,[160-260],[3-4],True
8031,8235,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8032,8236,204,HighSeason,[4-7],Nonref,[160-260],[5-inf],False
8033,8238,158,LowSeason,[2-3],Standard,[160-260],[3-4],True
8034,8239,391,OffSeason,[0-1],Nonref,[160-260],[2-2],False
8035,8240,39,OffSeason,[4-7],Standard,[260-360],[3-4],True
8036,8241,391,OffSeason,[0-1],Nonref,[160-260],[2-2],False
8037,8242,219,HighSeason,[4-7],Nonref,[160-260],[3-4],False
8038,8243,391,OffSeason,[0-1],Nonref,[160-260],[2-2],False
8039,8244,158,LowSeason,[2-3],Standard,[160-260],[3-4],True
8040,8245,279,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
8041,8246,23,OffSeason,[4-7],Standard,[160-260],[2-2],True
8042,8247,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8043,2395,406,LowSeason,[4-7],Nonref,[160-260],[1-1],False
8044,8248,114,LowSeason,[4-7],Nonref,[160-260],[2-2],True
8045,8249,347,LowSeason,[4-7],Nonref,[0-160],[2-2],False
8046,8250,199,HighSeason,[2-3],Standard,[260-360],[5-inf],True
8047,8251,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8048,8252,87,HighSeason,[4-7],Nonref,[160-260],[2-2],True
8049,7012,391,OffSeason,[0-1],Nonref,[160-260],[2-2],False
8050,8253,272,OffSeason,[0-1],Nonref,[160-260],[3-4],True
8051,8254,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
8052,8255,52,OffSeason,[2-3],Nonref,[160-260],[2-2],False
8053,8256,52,OffSeason,[2-3],Nonref,[160-260],[2-2],False
8054,8257,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8055,8258,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
8056,8259,80,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
8057,8260,56,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8058,8261,427,OffSeason,[0-1],Nonref,[260-360],[3-4],True
8059,8263,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8060,271,167,OffSeason,[4-7],Nonref,[160-260],[1-1],False
8061,1736,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8062,8264,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8063,8265,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
8064,8266,420,OffSeason,[0-1],Nonref,[160-260],[2-2],True
8065,8267,154,OffSeason,[2-3],Nonref,[160-260],[1-1],False
8066,8268,229,HighSeason,[4-7],Standard,[160-260],[3-4],False
8067,8269,55,OffSeason,[4-7],Nonref,[160-260],[2-2],False
8068,8270,14,OffSeason,[4-7],Standard,[160-260],[3-4],True
8069,8271,272,OffSeason,[0-1],Nonref,[160-260],[3-4],True
8070,8272,272,OffSeason,[0-1],Nonref,[160-260],[3-4],True
8071,8273,140,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8072,8274,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8073,8275,87,HighSeason,[4-7],Nonref,[160-260],[2-2],True
8074,8276,141,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8075,8277,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8076,8278,234,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8077,8279,156,LowSeason,[2-3],Standard,[160-260],[2-2],True
8078,8280,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8079,8281,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8080,8282,56,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8081,8284,55,OffSeason,[4-7],Nonref,[160-260],[2-2],False
8082,8285,107,OffSeason,[2-3],Nonref,[260-360],[5-inf],False
8083,8287,272,OffSeason,[0-1],Nonref,[160-260],[3-4],True
8084,8288,157,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8085,8289,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
8086,8290,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8087,8291,31,OffSeason,[2-3],Standard,[160-260],[5-inf],True
8088,8292,206,HighSeason,[2-3],Standard,[160-260],[5-inf],True
8089,8293,152,OffSeason,[0-1],Nonref,[160-260],[3-4],False
8090,8294,284,HighSeason,[2-3],Standard,[160-260],[5-inf],False
8091,8296,204,HighSeason,[4-7],Nonref,[160-260],[5-inf],False
8092,8297,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8093,8298,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8094,8299,52,OffSeason,[2-3],Nonref,[160-260],[2-2],False
8095,8300,391,OffSeason,[0-1],Nonref,[160-260],[2-2],False
8096,8301,152,OffSeason,[0-1],Nonref,[160-260],[3-4],False
8097,8302,154,OffSeason,[2-3],Nonref,[160-260],[1-1],False
8098,8303,621,OffSeason,[0-1],Standard,[260-360],[2-2],False
8099,8304,157,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8100,8305,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8101,8306,142,OffSeason,[0-1],Standard,[160-260],[1-1],False
8102,8307,152,OffSeason,[0-1],Nonref,[160-260],[3-4],False
8103,8308,297,LowSeason,[4-7],Nonref,[160-260],[1-1],True
8104,8309,144,LowSeason,[2-3],Standard,[260-360],[5-inf],True
8105,7625,56,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8106,8310,134,OffSeason,[8-inf],Nonref,[160-260],[2-2],True
8107,8311,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8108,8312,88,LowSeason,[2-3],Nonref,[260-360],[5-inf],False
8109,8313,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8110,8314,152,OffSeason,[0-1],Nonref,[160-260],[3-4],False
8111,8316,69,HighSeason,[4-7],Standard,[160-260],[3-4],True
8112,8317,304,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8113,8318,97,HighSeason,[4-7],Standard,[260-360],[5-inf],True
8114,8319,171,HighSeason,[2-3],Nonref,[160-260],[2-2],False
8115,8320,56,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8116,8321,52,OffSeason,[2-3],Nonref,[160-260],[2-2],False
8117,8166,142,OffSeason,[0-1],Standard,[160-260],[1-1],False
8118,8322,234,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8119,8323,11,LowSeason,[2-3],Standard,[160-260],[5-inf],True
8120,8324,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8121,8325,391,OffSeason,[0-1],Nonref,[160-260],[2-2],False
8122,8326,103,OffSeason,[4-7],Nonref,[260-360],[5-inf],False
8123,7942,56,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8124,8328,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
8125,8329,39,OffSeason,[4-7],Standard,[260-360],[3-4],True
8126,8330,448,OffSeason,[0-1],Standard,[260-360],[5-inf],True
8127,8331,167,OffSeason,[4-7],Nonref,[160-260],[1-1],False
8128,8332,120,HighSeason,[8-inf],Standard,[160-260],[2-2],True
8129,8333,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8130,8334,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8131,8335,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8132,8336,158,LowSeason,[2-3],Standard,[160-260],[3-4],True
8133,8337,285,LowSeason,[4-7],Standard,[260-360],[3-4],False
8134,8338,56,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8135,8339,423,OffSeason,[0-1],Nonref,[160-260],[1-1],False
8136,8340,140,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8137,5982,369,LowSeason,[4-7],Nonref,[260-360],[3-4],False
8138,7616,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8139,8341,69,HighSeason,[4-7],Standard,[160-260],[3-4],True
8140,8343,65,OffSeason,[2-3],Standard,[0-160],[2-2],True
8141,6823,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
8142,8344,90,LowSeason,[4-7],Nonref,[260-360],[3-4],True
8143,8345,270,HighSeason,[2-3],Nonref,[160-260],[5-inf],True
8144,8346,82,HighSeason,[2-3],Nonref,[160-260],[3-4],False
8145,8347,141,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8146,8348,234,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8147,8349,286,LowSeason,[2-3],Nonref,[160-260],[5-inf],False
8148,8350,21,OffSeason,[2-3],Standard,[160-260],[2-2],False
8149,8351,150,OffSeason,[4-7],Nonref,[160-260],[1-1],True
8150,8352,56,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8151,8353,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8152,8354,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8153,8355,144,LowSeason,[2-3],Standard,[260-360],[5-inf],True
8154,8356,391,OffSeason,[0-1],Nonref,[160-260],[2-2],False
8155,8357,263,LowSeason,[2-3],Nonref,[160-260],[2-2],False
8156,8358,60,OffSeason,[4-7],Nonref,[160-260],[2-2],True
8157,8359,196,OffSeason,[2-3],Nonref,[260-360],[2-2],True
8158,8360,234,LowSeason,[2-3],Nonref,[160-260],[3-4],False
8159,8361,152,OffSeason,[0-1],Nonref,[160-260],[3-4],False
8160,8363,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8161,8364,253,HighSeason,[4-7],Standard,[260-360],[3-4],False
8162,8365,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8163,8366,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8164,8367,84,HighSeason,[4-7],Standard,[160-260],[2-2],True
8165,8368,86,OffSeason,[2-3],Nonref,[260-360],[3-4],True
8166,8369,251,HighSeason,[2-3],Nonref,[160-260],[5-inf],False
8167,8370,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8168,8371,60,OffSeason,[4-7],Nonref,[160-260],[2-2],True
8169,8372,86,OffSeason,[2-3],Nonref,[260-360],[3-4],True
8170,8373,158,LowSeason,[2-3],Standard,[160-260],[3-4],True
8171,8374,507,OffSeason,[0-1],Nonref,[260-360],[2-2],False
8172,8375,304,LowSeason,[0-1],Nonref,[160-260],[3-4],False
8173,8376,144,LowSeason,[2-3],Standard,[260-360],[5-inf],True
8174,8267,619,OffSeason,[0-1],Nonref,[0-160],[1-1],False
8175,8378,60,OffSeason,[4-7],Nonref,[160-260],[2-2],True
8176,8379,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8177,7503,77,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8178,5373,391,OffSeason,[0-1],Nonref,[160-260],[2-2],False
8179,8380,277,LowSeason,[4-7],Standard,[160-260],[3-4],False
8180,8381,36,OffSeason,[2-3],Standard,[160-260],[1-1],False
8181,8382,622,LowSeason,[0-1],Standard,[260-360],[5-inf],False
8182,8383,172,OffSeason,[0-1],Standard,[160-260],[3-4],True
8183,8384,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8184,8385,140,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8185,1736,36,OffSeason,[2-3],Standard,[160-260],[1-1],False
8186,8386,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8187,8387,281,HighSeason,[2-3],Standard,[160-260],[2-2],True
8188,8388,279,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
8189,8389,156,LowSeason,[2-3],Standard,[160-260],[2-2],True
8190,8390,157,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8191,8391,84,HighSeason,[4-7],Standard,[160-260],[2-2],True
8192,8392,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8193,8393,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8194,8394,9,HighSeason,[2-3],Standard,[160-260],[3-4],True
8195,8395,22,OffSeason,[2-3],Standard,[160-260],[3-4],True
8196,8396,279,LowSeason,[2-3],Nonref,[260-360],[5-inf],True
8197,8397,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8198,8398,16,OffSeason,[4-7],Standard,[260-360],[5-inf],True
8199,8400,55,OffSeason,[4-7],Nonref,[160-260],[2-2],False
8200,8401,77,HighSeason,[2-3],Nonref,[160-260],[3-4],True
8201,8402,52,OffSeason,[2-3],Nonref,[160-260],[2-2],False
8202,8403,86,OffSeason,[2-3],Nonref,[260-360],[3-4],True
8203,8404,423,OffSeason,[0-1],Nonref,[160-260],[1-1],False
8204,8405,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8205,8406,345,HighSeason,[4-7],Nonref,[160-260],[2-2],False
8206,8407,80,HighSeason,[2-3],Nonref,[260-360],[5-inf],True
8207,8408,61,OffSeason,[2-3],Nonref,[160-260],[5-inf],True
8208,8409,32,OffSeason,[2-3],Standard,[160-260],[2-2],True
8209,8410,83,OffSeason,[0-1],Nonref,[260-360],[5-inf],True
8210,8411,420,OffSeason,[0-1],Nonref,[160-260],[2-2],True
8211,8412,60,OffSeason,[4-7],Nonref,[160-260],[2-2],True
8212,8413,198,LowSeason,[2-3],Nonref,[160-260],[3-4],True
8213,8414,54,OffSeason,[2-3],Nonref,[160-260],[2-2],True
8214,8415,152,OffSeason,[0-1],Nonref,[160-260],[3-4],False
8215,5207,154,OffSeason,[2-3],Nonref,[160-260],[1-1],False
8216,8416,140,LowSeason,[4-7],Nonref,[160-260],[3-4],True
8217,8417,137,OffSeason,[2-3],Nonref,[160-260],[1-1],True
8218,8418,474,OffSeason,[0-1],Nonref,[260-360],[2-2],True
8219,8420,261,HighSeason,[8-inf],Nonref,[160-260],[2-2],True
8220,8421,114,LowSeason,[4-7],Nonref,[160-260],[2-2],True
8221,8422,56,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8222,8423,272,OffSeason,[0-1],Nonref,[160-260],[3-4],True
8223,8424,53,OffSeason,[0-1],Standard,[160-260],[2-2],True
8224,1736,210,HighSeason,[2-3],Nonref,[160-260],[2-2],True
8225,8426,158,LowSeason,[2-3],Standard,[160-260],[3-4],True
8226,8427,287,LowSeason,[2-3],Nonref,[0-160],[2-2],True
8227,8428,157,HighSeason,[4-7],Nonref,[160-260],[3-4],True
8228,1412,69,HighSeason,[4-7],Standard,[160-260],[3-4],True
8229,8430,116,OffSeason,[4-7],Nonref,[160-260],[3-4],False
8230,8431,56,OffSeason,[2-3],Nonref,[160-260],[3-4],False
8231,5983,395,OffSeason,[0-1],Standard,[160-260],[1-1],True
8232,8432,272,OffSeason,[0-1],Nonref,[160-260],[3-4],True
8233,8309,156,LowSeason,[2-3],Standard,[160-260],[2-2],True
8234,8433,52,OffSeason,[2-3],Nonref,[160-260],[2-2],False
8235,8434,50,OffSeason,[2-3],Nonref,[160-260],[3-4],True
8236,8435,141,LowSeason,[2-3],Nonref,[160-260],[2-2],True
8237,8436,29,OffSeason,[4-7],Standard,[260-360],[3-4],False
8238,8403,116,OffSeason,[4-7],Nonref,[160-260],[3-4],False
8239,8437,263,LowSeason,[2-3],Nonref,[160-260],[2-2],False
8240,8438,69,HighSeason,[4-7],Standard,[160-260],[3-4],True
8241,8439,56,OffSeason,[2-3],Nonref,[160-260],[3-4],False
